publisher,release_date,price,early_access
,2013-11-12 00:00:00,2.99,False
Fruitbat Factory,2013-11-12 00:00:00,14.99,False
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2013-11-12 00:00:00,9.99,False
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2013-11-12 00:00:00,1.99,False
,2013-11-22 00:00:00,2.99,False
2Play,2013-10-27 00:00:00,9.99,False
Strategy First,2013-11-18 00:00:00,2.99,False
Space Bullet Dynamics Corporation,2013-04-02 00:00:00,9.99,False
Libredia,2013-11-18 00:00:00,6.99,False
Paradox Interactive,2013-11-18 00:00:00,9.99,False
,2013-11-12 00:00:00,11.99,False
,2013-11-19 00:00:00,2.99,False
Flyleap Studios Pty. Ltd.,2013-11-18 00:00:00,14.99,True
,2013-11-19 00:00:00,2.99,False
,2013-11-19 00:00:00,7.99,False
Ubisoft,2013-11-19 00:00:00,2.99,False
,2013-11-19 00:00:00,2.99,False
,2013-11-19 00:00:00,2.99,False
,2013-11-19 00:00:00,2.99,False
Ubisoft,2013-11-19 00:00:00,7.99,False
Triple.B.Titles,2013-07-09 00:00:00,4.99,False
,2013-11-19 00:00:00,4.99,False
Ubisoft,2013-11-19 00:00:00,19.99,False
Ubisoft,2013-11-19 00:00:00,1.99,False
Ubisoft,2013-11-19 00:00:00,0.99,False
Ubisoft,2013-11-19 00:00:00,19.99,False
8888888 LABS,2013-11-19 00:00:00,14.99,False
,2013-11-21 00:00:00,1.99,False
PolyPusher Studios,2013-11-19 00:00:00,4.99,False
,2013-11-21 00:00:00,1.99,False
Ubisoft,2013-11-19 00:00:00,0.99,False
,2013-11-19 00:00:00,4.99,False
Axis Game Factory LLC,2013-11-19 00:00:00,19.99,False
Ubisoft,2013-11-19 00:00:00,0.99,False
Nyu Media,2013-11-19 00:00:00,4.99,False
Space Budgie,2013-09-12 00:00:00,0.99,False
THQ Nordic,2001-07-23 00:00:00,4.99,False
Neko Entertainment,2013-11-21 00:00:00,11.99,False
Dovetail Games - Trains,2013-11-21 00:00:00,19.99,False
Dovetail Games - Trains,2013-11-21 00:00:00,19.99,False
Good Shepherd Entertainment,2013-11-21 00:00:00,9.99,False
Wadjet Eye Games,2013-11-21 00:00:00,4.99,False
DotEmu,1997-03-31 00:00:00,6.99,False
,2013-11-21 00:00:00,9.99,False
Deep Silver,2013-12-03 00:00:00,1.99,False
,2013-11-21 00:00:00,4.99,False
astragon Software GmbH,2012-02-23 00:00:00,9.99,False
"LookAtMyGame, Plug In Digital",2013-12-03 00:00:00,6.99,False
THQ Nordic,2004-08-24 00:00:00,4.99,False
THQ Nordic,2002-06-19 00:00:00,4.99,False
Viva Media,2013-12-03 00:00:00,6.99,False
Warner Bros. Interactive Entertainment,2013-12-03 00:00:00,6.99,False
Machine Studios,2013-12-03 00:00:00,24.99,True
,2013-12-03 00:00:00,11.99,False
,2013-12-03 00:00:00,2.99,False
,2013-12-03 00:00:00,2.99,False
,2013-12-03 00:00:00,2.99,False
,2013-12-03 00:00:00,2.99,False
,2013-12-03 00:00:00,2.99,False
,2013-12-03 00:00:00,2.99,False
,2013-12-03 00:00:00,2.99,False
Dovetail Games - Trains,2013-12-04 00:00:00,6.99,False
Studio V5,2013-12-04 00:00:00,29.99,False
Revolution Software Ltd,2014-06-20 00:00:00,24.99,False
KISS ltd,2013-12-04 00:00:00,14.99,False
Screen 7,2012-12-01 00:00:00,9.99,False
,2013-12-04 00:00:00,1.99,False
Awesome Games Studio,2013-12-05 00:00:00,4.99,False
Illwinter Game Design,2013-12-05 00:00:00,34.99,False
Perfect World Entertainment,2013-12-05 00:00:00,Free to Play,False
Clickteam,2013-12-05 00:00:00,99.99,False
Neko Entertainment,2013-12-05 00:00:00,9.99,False
Crescent Moon Games,2013-12-06 00:00:00,6.99,False
,2013-12-05 00:00:00,5.99,False
Agharta Studio,2013-12-06 00:00:00,9.99,False
Surprise Attack,2014-11-19 00:00:00,5.99,False
,2013-12-10 00:00:00,7.99,False
Ubisoft,2013-12-10 00:00:00,2.99,False
Nival,2013-12-10 00:00:00,Free To Play,False
Ubisoft,2013-12-10 00:00:00,2.99,False
SCS Software,2013-12-10 00:00:00,1.99,False
Ubisoft,2013-12-10 00:00:00,2.99,False
Curve Studios,2013-12-12 00:00:00,4.99,False
Coffee Stain Publishing,2013-12-12 00:00:00,4.99,False
WildTangent,2005-05-18 00:00:00,7.99,False
Activision,2013-12-12 00:00:00,,False
tinyBuild,2013-12-12 00:00:00,9.99,False
Dreamatrix,2013-12-12 00:00:00,9.99,False
Netcore Games,2012-12-31 00:00:00,6.99,False
THQ Nordic,2013-12-13 00:00:00,6.99,False
Devolver Digital,2006-02-14 00:00:00,14.99,False
,2013-12-16 00:00:00,39.99,False
,2013-12-16 00:00:00,29.99,False
505 Games,2013-12-16 00:00:00,,False
Spicyhorse,2014-01-06 00:00:00,0.99,False
Paradox Interactive,2013-12-17 00:00:00,4.99,False
BrainDistrict,2013-12-16 00:00:00,39.99,False
United Independent Entertainment GmbH,2013-12-19 00:00:00,9.99,False
United Independent Entertainment GmbH,2013-12-19 00:00:00,9.99,False
Wales Interactive,2013-12-19 00:00:00,6.99,False
Paradox Interactive,2013-12-20 00:00:00,,False
Gravity Interactive,2013-12-19 00:00:00,49.99,False
Reverb Publishing,2013-12-20 00:00:00,0.99,False
Paradox Interactive,2013-12-20 00:00:00,,False
,2014-01-06 00:00:00,0.99,False
Spicy Horse Games,2014-01-06 00:00:00,0.99,False
Spicy Horse Games,2014-01-06 00:00:00,0.99,False
Spicy Horse Games,2014-01-06 00:00:00,0.99,False
Spicy Horse Games,2014-01-06 00:00:00,0.99,False
Spicyhorse,2014-01-06 00:00:00,0.99,False
,2014-01-08 00:00:00,0.99,False
Spicyhorse,2014-01-06 00:00:00,0.99,False
,2014-01-07 00:00:00,11.99,False
,2014-01-08 00:00:00,0.99,False
,2014-01-08 00:00:00,0.99,False
,2014-01-08 00:00:00,0.99,False
,2014-01-08 00:00:00,2.99,False
THQ Nordic,2005-09-27 00:00:00,4.99,False
Interdimensional Games Inc,2014-01-08 00:00:00,9.99,False
Messhof,2014-01-13 00:00:00,9.99,False
"Hassey Enterprises, Inc.",2014-01-13 00:00:00,4.99,False
Ronimo Games,2014-01-13 00:00:00,3.99,False
Fruitbat Factory,2012-09-14 00:00:00,9.99,False
Deep Silver,2014-01-14 00:00:00,2.99,False
Ubisoft,2014-01-15 00:00:00,19.99,False
Dovetail Games - Trains,2014-01-16 00:00:00,39.99,False
Ubisoft,2014-01-15 00:00:00,1.99,False
Winter Wolves,2014-01-15 00:00:00,6.99,False
Arc System Works,2006-06-20 00:00:00,9.99,False
"KISS ltd, Funbox Media Ltd",2003-09-23 00:00:00,9.99,False
THQ Nordic,2014-01-16 00:00:00,19.99,False
Sumom Games,2014-01-16 00:00:00,4.99,False
Alan Edwardes,2014-01-16 00:00:00,Free,False
THQ Nordic,2014-01-16 00:00:00,4.99,False
Tale of Tales,2013-11-05 00:00:00,6.99,False
New World Interactive,2014-01-22 00:00:00,9.99,False
Xiotex Studios Ltd,2014-01-22 00:00:00,3.99,False
Ultra Runaway Games,2013-11-21 00:00:00,4.99,False
Mastertronic,2014-01-22 00:00:00,9.99,False
Panic Art Studios,2014-01-29 00:00:00,5.99,False
,2014-01-28 00:00:00,6.99,False
Avidly Wild Games,2014-01-29 00:00:00,14.99,False
Jason Rohrer,2014-01-29 00:00:00,15.99,False
Actigame Publishing Corp.,2014-01-29 00:00:00,6.99,False
Stardock Entertainment,2014-01-30 00:00:00,,False
KISS ltd,2013-01-12 00:00:00,9.99,False
Dovetail Games - Trains,2014-01-30 00:00:00,19.99,False
1C Company,2014-01-30 00:00:00,4.99,False
"KISS ltd, Funbox Media Ltd",2001-06-14 00:00:00,9.99,False
grapefrukt games,2014-01-30 00:00:00,7.99,False
Senscape,2014-01-30 00:00:00,,False
505 Games,2014-01-30 00:00:00,,False
Young Horses,2014-01-30 00:00:00,14.99,False
Degica,2014-01-31 00:00:00,24.99,False
Tikipod Ltd,2014-02-03 00:00:00,6.99,False
,2014-02-04 00:00:00,2.99,False
Squid In A Box Ltd,2014-01-31 00:00:00,0.99,False
Kerberos Productions Inc.,2014-02-03 00:00:00,4.99,False
Strategy First,2010-11-26 00:00:00,6.99,False
,2014-02-04 00:00:00,2.99,False
Culture Attack Studio,2013-08-08 00:00:00,9.99,False
,2014-02-04 00:00:00,2.99,False
,2014-02-04 00:00:00,2.99,False
,2014-02-04 00:00:00,2.99,False
,2014-02-04 00:00:00,2.99,False
,2014-02-04 00:00:00,2.99,False
,2014-02-04 00:00:00,11.99,False
Ghostlight LTD,2014-02-04 00:00:00,14.99,False
GTGD,2014-02-13 00:00:00,14.99,False
"H2 Interactive Co., Ltd.",2014-02-13 00:00:00,9.99,False
Libredia,2014-02-13 00:00:00,4.99,False
bitComposer Games,2014-02-14 00:00:00,9.99,False
Limasse Five,2014-02-13 00:00:00,14.99,False
Dovetail Games - Trains,2014-02-14 00:00:00,39.99,False
Paradox Interactive,2014-02-14 00:00:00,1.99,False
Paradox Interactive,2014-02-14 00:00:00,1.99,False
Krillbite Studio,2013-02-10 00:00:00,,False
Microsoft Studios,2014-02-14 00:00:00,9.99,False
Basilisk Games,2014-02-14 00:00:00,9.99,False
Popcannibal,2014-02-14 00:00:00,6.99,False
SNK CORPORATION,2014-02-14 00:00:00,7.99,False
Doppler Interactive,2014-02-14 00:00:00,4.99,False
Ludosity,2014-02-14 00:00:00,3.99,False
,2014-02-18 00:00:00,2.99,False
,2014-02-18 00:00:00,2.99,False
,2014-02-18 00:00:00,2.99,False
,2014-02-18 00:00:00,2.99,False
,2014-02-18 00:00:00,2.99,False
,2014-02-18 00:00:00,2.99,False
Shining Rock Software LLC,2014-02-18 00:00:00,19.99,False
Treasure,2014-02-18 00:00:00,9.99,False
,2014-02-18 00:00:00,2.99,False
,2014-02-18 00:00:00,11.99,False
,2014-02-18 00:00:00,2.99,False
MumboJumbo,2014-02-18 00:00:00,6.99,False
MumboJumbo,2014-02-18 00:00:00,6.99,False
Matthew Brown,2014-02-19 00:00:00,2.99,False
Matthew Brown,2014-02-19 00:00:00,2.99,False
SCS Software,2012-06-12 00:00:00,9.99,False
505 Games,2014-02-27 00:00:00,,False
Screaming Bee,2014-02-27 00:00:00,2.99,False
Activision,2014-02-27 00:00:00,14.99,False
Damian Sommer,2013-05-30 00:00:00,9.99,False
,2014-02-25 00:00:00,1.99,False
,2014-02-25 00:00:00,2.99,False
,2014-02-25 00:00:00,2.99,False
,2014-02-25 00:00:00,2.99,False
,2014-02-25 00:00:00,7.99,False
NAMCO BANDAI Games Europe S.A.S.,2014-02-25 00:00:00,,False
Matt Roszak,2014-02-25 00:00:00,11.99,False
Last Dimension,2014-02-25 00:00:00,6.99,False
Ubisoft,2014-02-25 00:00:00,14.99,False
Konami Digital Entertainment,2014-02-25 00:00:00,39.99,False
Nomad Games,2014-02-25 00:00:00,1.99,False
Asmodee Digital,2014-02-25 00:00:00,7.99,False
Snowed In Studios,2014-03-11 00:00:00,9.99,False
3000AD,2014-03-10 00:00:00,,False
BANDAI NAMCO Entertainment,2014-02-26 00:00:00,4.99,False
United Independent Entertainment GmbH,2014-03-11 00:00:00,9.99,False
Paradox interactive,2014-03-11 00:00:00,12.99,False
Nomad Games,2014-02-25 00:00:00,3.99,False
Squinkifer Productions,2014-03-11 00:00:00,0.99,False
,2014-03-11 00:00:00,2.99,False
,2014-03-11 00:00:00,2.99,False
Squinkifer Productions,2014-03-11 00:00:00,1.99,False
Klei Entertainment,2014-03-11 00:00:00,6.99,False
Daedalic Entertainment,2014-03-11 00:00:00,9.99,False
Matt Makes Games Inc.,2014-03-11 00:00:00,14.99,False
,2014-03-11 00:00:00,2.99,False
Burian Media Enterprises,2014-03-11 00:00:00,4.99,False
"International Games System, Co., LTD.",2014-03-07 00:00:00,9.99,False
,2014-03-11 00:00:00,4.99,False
Webzen,2014-03-12 00:00:00,34.99,False
Degica,2014-03-14 00:00:00,19.99,False
Degica,2014-03-14 00:00:00,24.99,False
Webzen,2014-03-12 00:00:00,34.99,False
Degica,2014-03-14 00:00:00,24.99,False
,2014-03-16 00:00:00,9.99,False
Tortuga Team,2014-03-17 00:00:00,4.99,False
Thomas Bowker,2014-03-17 00:00:00,2.99,False
Sherman3D,2014-03-17 00:00:00,9.99,False
Square Enix,2014-03-18 00:00:00,9.99,False
Devolver Digital,2014-03-18 00:00:00,9.99,False
bitSmith Games,2014-03-17 00:00:00,4.99,False
Doragon Entertainment,2014-03-18 00:00:00,4.99,False
,2014-03-18 00:00:00,2.99,False
"2K Games , Aspyr (Mac)",2014-03-25 00:00:00,14.99,False
,2014-03-18 00:00:00,2.99,False
,2014-03-18 00:00:00,2.99,False
Dovetail Games - Trains,2014-03-20 00:00:00,19.99,False
Rising Star Games,2014-03-20 00:00:00,19.99,False
Three Flip Studios,2014-03-20 00:00:00,9.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Three Flip Studios,2014-03-20 00:00:00,4.99,False
Crystal Shard,2014-03-20 00:00:00,2.99,False
Strategy First,2014-03-20 00:00:00,9.99,False
Strategy First,2008-10-06 00:00:00,5.99,False
Anikids,2014-03-27 00:00:00,9.99,False
Konami Digital Entertainment,2014-03-25 00:00:00,0.99,False
Konami Digital Entertainment,2014-03-25 00:00:00,0.99,False
Konami Digital Entertainment,2014-03-25 00:00:00,0.99,False
,2014-03-25 00:00:00,2.99,False
MumboJumbo,2014-03-25 00:00:00,9.99,False
,2014-03-25 00:00:00,2.99,False
,2014-03-25 00:00:00,2.99,False
,2014-03-25 00:00:00,2.99,False
Tribute Games Inc.,2014-03-25 00:00:00,19.99,False
David Amador,2014-03-25 00:00:00,4.99,False
,2014-03-25 00:00:00,11.99,False
Bongfish GmbH,2014-03-26 00:00:00,1.99,True
,2014-03-25 00:00:00,2.99,False
Dovetail Games - Trains,2014-03-27 00:00:00,19.99,False
SEGA,2014-03-27 00:00:00,14.99,False
Mousechief,2014-04-03 00:00:00,9.99,False
Bitbox Games,2014-04-02 00:00:00,1.99,False
Subsoap,2014-04-02 00:00:00,Free to Play,True
THQ Nordic,2011-02-08 00:00:00,9.99,False
Eversim,2014-04-03 00:00:00,9.99,False
Artifex Mundi,2012-10-29 00:00:00,9.99,False
"KISS ltd, Funbox Media Ltd",2004-06-22 00:00:00,9.99,False
1C Company,2007-08-15 00:00:00,4.99,False
1C Company,2010-06-17 00:00:00,2.99,False
1C Company,2004-05-21 00:00:00,3.99,False
1C Company,2009-05-04 00:00:00,2.99,False
1C Company,2006-09-25 00:00:00,3.99,False
Activision,2014-04-03 00:00:00,1.99,False
Activision,2014-04-03 00:00:00,3.99,False
Activision,2014-04-03 00:00:00,1.99,False
WZOGI,2014-04-03 00:00:00,4.99,False
SCS Software,2014-04-04 00:00:00,1.99,False
Buka Entertainment,2009-09-10 00:00:00,9.99,False
Nemoria Entertainment,2013-07-08 00:00:00,4.99,False
Marvelous,2014-04-04 00:00:00,9.99,False
Nightdive Studios,1996-09-25 00:00:00,5.99,False
GTGD,2014-04-04 00:00:00,0.99,False
Microsoft Studios,2014-04-04 00:00:00,2.99,False
XGen Studios,2013-11-15 00:00:00,14.99,False
,2014-04-07 00:00:00,99.99,False
Frozen Yak Entertainment,2014-04-04 00:00:00,Free,False
Viva Media,2014-04-07 00:00:00,9.99,False
One Aperture,2014-04-08 00:00:00,4.99,False
Aerosoft GmbH,2014-04-07 00:00:00,24.99,False
Agent Mega,2014-03-26 00:00:00,9.99,False
,2014-04-08 00:00:00,2.99,False
Inmatrix LTD,2014-04-04 00:00:00,29.96,False
,2014-04-08 00:00:00,2.99,False
,2014-04-08 00:00:00,2.99,False
Niels Bauer Games,2014-04-11 00:00:00,9.99,False
Quantized Bit,2014-04-14 00:00:00,1.99,False
BlueLine Games,2014-04-14 00:00:00,2.99,False
Krita Foundation,2014-06-10 00:00:00,9.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2014-04-15 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Dovetail Games,2009-01-01 00:00:00,4.99,False
Broken Rules,2014-01-07 00:00:00,9.99,False
"Humongous Entertainment, Nightdive Studios",1996-01-01 00:00:00,4.99,False
"Humongous Entertainment, Nightdive Studios",1996-11-22 00:00:00,4.99,False
"Humongous Entertainment, Nightdive Studios",1992-01-01 00:00:00,6.99,False
,2014-04-17 00:00:00,4.99,False
KISS ltd,2014-04-17 00:00:00,9.99,False
KISS ltd,2014-04-17 00:00:00,6.99,False
"Humongous Entertainment, Nightdive Studios",1996-10-04 00:00:00,6.99,False
Strategy First,2014-04-17 00:00:00,4.99,False
"Humongous Entertainment, Nightdive Studios",1994-10-28 00:00:00,6.99,False
Astral Byte Ltd.,2014-04-17 00:00:00,,False
Astral Byte Ltd.,2014-04-17 00:00:00,8.99,False
Ghostlight LTD,2014-04-17 00:00:00,19.99,False
Mad Otter Games,2014-04-17 00:00:00,Free To Play,False
Digital Tentacle,2014-04-17 00:00:00,4.99,False
DMD Enterprise,2014-04-18 00:00:00,1.99,False
Microids,2014-04-17 00:00:00,4.99,False
9heads Game Studios,2012-09-25 00:00:00,1.99,False
9heads Game Studios,2012-09-25 00:00:00,,False
Asmodee Digital,2014-04-23 00:00:00,4.99,False
1C Company,2003-10-03 00:00:00,3.99,False
1C Company,2004-11-30 00:00:00,2.99,False
1C Company,2006-07-19 00:00:00,2.99,False
1C Company,2003-12-11 00:00:00,2.99,False
1C Company,2007-01-26 00:00:00,2.99,False
THQ Nordic,1994-06-02 00:00:00,9.99,False
Slitherine Ltd.,2011-09-05 00:00:00,9.99,False
Slitherine Ltd.,2010-12-09 00:00:00,9.99,False
Slitherine Ltd.,2013-08-06 00:00:00,9.99,False
Slitherine Ltd.,2013-11-27 00:00:00,9.99,False
Slitherine Ltd.,2012-01-15 00:00:00,9.99,False
Slitherine Ltd.,2013-03-20 00:00:00,9.99,False
Farsky Interactive,2014-04-25 00:00:00,4.99,False
Libredia,2010-12-10 00:00:00,2.99,False
Krillbite Studio,2014-04-25 00:00:00,,False
Strategy First,2002-04-13 00:00:00,9.99,False
Zero Rock Entertainment,2014-04-25 00:00:00,2.99,False
Digital Tribe,2014-04-24 00:00:00,5.99,False
Aartform Games,2014-04-24 00:00:00,19.99,False
Microids,2014-04-24 00:00:00,4.99,False
Strategy First,2004-06-25 00:00:00,4.99,False
KranX Productions,1998-06-19 00:00:00,6.99,False
"KISS ltd, Funbox Media Ltd",1996-12-31 00:00:00,9.99,False
"KISS ltd, Funbox Media Ltd",2005-01-08 00:00:00,9.99,False
Artifex Mundi,2013-08-08 00:00:00,9.99,False
Hippomancer,2014-04-24 00:00:00,4.99,False
Hippomancer,2014-04-24 00:00:00,,False
1C Company,2006-10-17 00:00:00,3.99,False
Ubisoft,2014-04-30 00:00:00,2.99,False
1C Company,2007-08-24 00:00:00,4.99,False
Bohemia Interactive,2000-12-20 00:00:00,2.99,False
Microids Indie,2014-04-30 00:00:00,4.99,False
Nyu Media,2014-04-30 00:00:00,7.99,False
505 Games,2014-04-30 00:00:00,1.99,False
The Fighter Collection,2014-04-30 00:00:00,9.99,False
Wingware,2014-04-30 00:00:00,119.99,False
Wingware,2014-04-30 00:00:00,79.99,False
Libredia,2014-04-30 00:00:00,6.99,False
"Midnight City, Majesco Entertainment",2014-04-30 00:00:00,9.99,False
Devolver Digital,2014-04-30 00:00:00,9.99,True
Dovetail Games - Trains,2014-05-01 00:00:00,19.99,False
Homegrown Games,2014-05-01 00:00:00,7.99,False
Steam,2014-05-05 00:00:00,,True
bitComposer Games,2014-05-01 00:00:00,2.99,False
Nkidu Games Inc.,2014-05-06 00:00:00,14.99,False
Nyu Media,2014-05-06 00:00:00,,False
Windybeard,2014-05-06 00:00:00,3.99,False
Minor Key Games,2012-05-06 00:00:00,Free,False
Digital Happiness,2013-04-01 00:00:00,,False
Red Barrels,2014-05-06 00:00:00,8.99,False
,2014-05-06 00:00:00,2.99,False
Roencia Game Creators,2014-05-06 00:00:00,24.99,False
,2014-05-06 00:00:00,2.99,False
,2014-05-06 00:00:00,2.99,False
,2014-05-06 00:00:00,7.99,False
Strategy First,2003-09-30 00:00:00,9.99,False
Daedalic Entertainment,2014-05-06 00:00:00,19.99,False
Strategy First,2014-05-06 00:00:00,4.99,False
Interplay Inc.,2014-05-07 00:00:00,9.99,False
Slitherine Ltd.,2013-05-08 00:00:00,19.99,False
Puny Human,2014-05-07 00:00:00,4.99,False
Positech Games,2014-05-13 00:00:00,4.99,False
"SmiteWorks USA, LLC",2014-05-09 00:00:00,8.99,False
Fistful of Frags Team,2014-05-09 00:00:00,Free,False
Steve Jarman,2014-05-09 00:00:00,4.99,False
Kerberos Productions Inc.,2014-05-12 00:00:00,,False
"BitMonster, Inc.",2014-05-09 00:00:00,14.99,False
"SmiteWorks USA, LLC",2014-05-09 00:00:00,39.99,False
Bedtime Digital Games,2014-05-12 00:00:00,4.99,False
"Naga Entertainment, Nova Dimension",2014-05-12 00:00:00,5.99,False
Daedalic Entertainment,2014-05-12 00:00:00,19.99,False
b-alive gmbh,2014-05-12 00:00:00,9.99,False
,2014-05-12 00:00:00,24.99,False
Iceberg Interactive,2014-05-12 00:00:00,4.99,False
Degica,2010-07-02 00:00:00,4.99,False
Aerosoft GmbH,2014-05-12 00:00:00,24.99,False
,2014-05-12 00:00:00,5.99,False
,2014-05-13 00:00:00,2.99,False
,2014-05-13 00:00:00,2.99,False
GameMill,2014-05-14 00:00:00,,True
,2014-05-13 00:00:00,7.99,False
Dovetail Games - Trains,2014-05-15 00:00:00,19.99,False
,2014-05-13 00:00:00,2.99,False
Ronimo Games,2014-05-14 00:00:00,4.99,False
Kasedo Games,2014-05-15 00:00:00,14.99,False
Digital Happiness,2014-05-15 00:00:00,14.99,False
Artifex Mundi,2013-07-24 00:00:00,9.99,False
Libredia,2009-12-01 00:00:00,4.99,False
Digital Happiness,2014-05-15 00:00:00,5.99,False
The Behemoth,2014-05-15 00:00:00,14.99,False
Meridian4,2008-10-06 00:00:00,4.99,False
tinyBuild,2014-05-15 00:00:00,6.99,False
Digital Tribe,2014-05-15 00:00:00,9.99,False
Reverb,2014-05-15 00:00:00,9.99,False
1C Company,2014-05-15 00:00:00,29.99,False
Strategy First,2014-05-15 00:00:00,4.99,False
Strategy First,2010-12-17 00:00:00,4.99,False
"Humongous Entertainment, Nightdive Studios",1994-03-25 00:00:00,4.99,False
"Humongous Entertainment, Nightdive Studios",1997-11-21 00:00:00,6.99,False
Strategy First,2014-05-15 00:00:00,14.99,False
Ghostlight LTD,2014-05-15 00:00:00,4.99,False
Strategy First,2014-05-15 00:00:00,4.99,False
"Humongous Entertainment, Nightdive Studios",2001-03-30 00:00:00,6.99,False
"Humongous Entertainment, Nightdive Studios",2000-04-01 00:00:00,6.99,False
"Humongous Entertainment, Nightdive Studios",1998-03-06 00:00:00,6.99,False
Forever Entertainment S. A.,2014-05-16 00:00:00,2.99,False
United Independent Entertainment GmbH,2014-05-16 00:00:00,4.99,False
Buka Entertainment,2013-10-09 00:00:00,6.99,False
"Merge Games, Headup Games",2014-05-16 00:00:00,9.99,False
1C Company,2014-05-16 00:00:00,6.99,False
Plug In Digital,2014-05-16 00:00:00,4.99,False
Winter Wolves,2010-01-28 00:00:00,14.99,False
