funny,last_edited,item_id,helpful,recommend,review,posted
,,220,2 of 3 people (67%) found this review helpful,True,2,2016-01-08
,,333930,2 of 3 people (67%) found this review helpful,True,2,2015-07-07
,,400,1 of 2 people (50%) found this review helpful,True,1,2016-01-04
,,219890,No ratings yet,True,2,2014-02-22
,,107600,No ratings yet,True,2,2014-02-04
,,440,1 of 2 people (50%) found this review helpful,True,2,2014-03-10
,,45100,3 of 3 people (100%) found this review helpful,True,2,2014-01-13
,,730,1 of 1 people (100%) found this review helpful,True,1,2014-12-22
,,209870,0 of 2 people (0%) found this review helpful,True,1,2012-07-19
,,209160,No ratings yet,True,1,2015-09-13
,,107410,No ratings yet,True,1,2015-03-10
,,226700,No ratings yet,False,0,2014-12-22
,,250400,6 of 10 people (60%) found this review helpful,True,2,2014-06-29
1 person found this review funny,"Last edited August 29, 2015.",346110,1 of 3 people (33%) found this review helpful,True,2,2015-08-29
,,221910,No ratings yet,True,2,2014-01-01
,,322330,No ratings yet,True,1,2016-04-21
,,359550,1 of 1 people (100%) found this review helpful,True,1,2016-09-07
,,383870,0 of 1 people (0%) found this review helpful,True,1,2016-02-12
1 person found this review funny,,322500,0 of 2 people (0%) found this review helpful,True,2,2016-02-28
,,237930,No ratings yet,True,1,2016-09-07
,,209060,No ratings yet,True,1,2016-09-07
,,243870,5 of 5 people (100%) found this review helpful,True,1,2014-04-15
,,239140,4 of 9 people (44%) found this review helpful,True,2,2015-01-27
,,301520,No ratings yet,True,2,2014-07-12
,,570,No ratings yet,True,1,2014-03-27
,,221100,No ratings yet,True,1,2014-01-04
,,4000,No ratings yet,True,1,2014-06-30
,,225540,1 of 3 people (33%) found this review helpful,False,0,2015-12-26
,,730,No ratings yet,True,1,2016-01-22
,,202130,1 of 2 people (50%) found this review helpful,False,0,2014-03-24
,,203160,No ratings yet,True,2,2014-01-02
,,206210,No ratings yet,True,2,2014-01-09
,,203140,No ratings yet,True,1,2014-01-01
,,219890,No ratings yet,True,2,2014-01-01
,,440,No ratings yet,True,2,2013-12-31
,,211820,No ratings yet,True,1,2013-12-23
,,105600,No ratings yet,True,1,2013-12-07
,,440,1 of 1 people (100%) found this review helpful,True,2,2013-12-20
,,394230,3 of 8 people (38%) found this review helpful,True,2,2016-06-05
,,346110,No ratings yet,True,2,2015-07-30
,,358150,No ratings yet,True,2,2015-03-27
,,301520,No ratings yet,False,0,2014-08-05
,,72850,No ratings yet,True,1,2013-01-26
,"Last edited July 15, 2014.",304930,No ratings yet,True,2,2014-07-15
,,200210,No ratings yet,True,2,2014-04-19
,,51100,No ratings yet,True,1,2016-06-24
,,440,No ratings yet,True,1,2015-05-30
,,224540,No ratings yet,True,1,2014-10-30
,,248820,No ratings yet,True,2,2014-12-31
,,242860,3 of 3 people (100%) found this review helpful,True,2,2014-12-20
,,394360,2 of 3 people (67%) found this review helpful,True,2,2016-06-07
,,105600,No ratings yet,True,2,2013-12-28
,,329130,No ratings yet,True,2,2016-02-01
,,440,3 of 3 people (100%) found this review helpful,True,2,2014-03-16
1 person found this review funny,,730,No ratings yet,True,2,2016-08-09
,,244850,No ratings yet,True,2,2014-10-11
,Last edited September 1.,222880,2 of 2 people (100%) found this review helpful,True,2,2016-09-01
,,207350,No ratings yet,True,2,2016-01-02
1 person found this review funny,,331220,2 of 4 people (50%) found this review helpful,True,2,2015-03-12
,,440,0 of 1 people (0%) found this review helpful,True,2,2014-12-31
,,440,No ratings yet,True,2,2013-03-18
,,311210,0 of 1 people (0%) found this review helpful,False,0,2016-06-18
,,304930,No ratings yet,True,2,2016-09-05
,,346900,No ratings yet,True,2,2015-04-04
,,212680,No ratings yet,True,2,2015-01-09
,,339120,No ratings yet,True,2,2014-12-26
,,242920,1 of 1 people (100%) found this review helpful,True,2,2014-04-17
1 person found this review funny,,290080,0 of 1 people (0%) found this review helpful,True,2,2016-03-22
,,440,No ratings yet,True,2,2013-12-24
,,8930,2 of 3 people (67%) found this review helpful,True,1,2015-02-01
1 person found this review funny,,322500,1 of 5 people (20%) found this review helpful,True,2,2016-02-25
,,203770,No ratings yet,True,2,2015-09-10
,,227100,No ratings yet,True,1,2013-03-15
,,221640,No ratings yet,True,1,2015-02-06
,,273390,2 of 5 people (40%) found this review helpful,True,2,2014-05-10
,Last edited June 17.,242760,No ratings yet,True,2,2016-06-17
,,33930,1 of 1 people (100%) found this review helpful,True,2,2014-10-27
,,218620,No ratings yet,False,0,2015-10-16
,,440,No ratings yet,True,2,2015-08-02
,,4000,No ratings yet,True,2,2015-01-11
,,113400,1 of 1 people (100%) found this review helpful,False,0,2016-01-06
,,253710,1 of 1 people (100%) found this review helpful,True,2,2014-11-15
,,1840,No ratings yet,True,2,2016-07-10
,,440,0 of 1 people (0%) found this review helpful,True,1,2013-05-13
,,730,1 of 2 people (50%) found this review helpful,False,0,2015-12-10
,,241560,3 of 8 people (38%) found this review helpful,True,1,2014-12-21
,,107410,No ratings yet,True,1,2014-08-12
,,263540,2 of 2 people (100%) found this review helpful,True,2,2014-06-18
,,227300,1 of 1 people (100%) found this review helpful,True,2,2014-06-23
,,247020,1 of 2 people (50%) found this review helpful,False,0,2015-06-17
42 people found this review funny,,206210,118 of 142 people (83%) found this review helpful,True,2,2014-10-26
,,208090,No ratings yet,True,2,2014-05-17
,,35450,No ratings yet,True,2,2015-11-27
,,391540,No ratings yet,True,1,2016-08-30
,,248570,No ratings yet,True,1,2014-10-03
1 person found this review funny,Last edited July 13.,220440,7 of 9 people (78%) found this review helpful,True,1,2013-10-12
,Last edited July 21.,50130,5 of 6 people (83%) found this review helpful,True,1,2013-10-12
,Last edited July 13.,240,6 of 8 people (75%) found this review helpful,True,2,2013-08-06
,Last edited July 13.,203160,4 of 5 people (80%) found this review helpful,True,1,2013-08-20
,Last edited March 27.,413150,1 of 1 people (100%) found this review helpful,True,2,2016-03-27
10 people found this review funny,,250900,16 of 16 people (100%) found this review helpful,True,1,2015-04-24
,,440,2 of 2 people (100%) found this review helpful,True,1,2015-01-16
,,351640,No ratings yet,True,1,2015-12-26
,,222880,No ratings yet,True,1,2015-12-20
,,224260,1 of 1 people (100%) found this review helpful,True,2,2013-12-23
,,209650,0 of 1 people (0%) found this review helpful,True,2,2015-12-03
,,730,1 of 3 people (33%) found this review helpful,True,1,2014-11-02
,,381210,No ratings yet,True,1,2016-07-02
,,730,1 of 1 people (100%) found this review helpful,True,1,2015-05-31
,,72850,0 of 6 people (0%) found this review helpful,False,0,2015-04-24
,,378120,No ratings yet,True,1,2016-03-14
,,209870,No ratings yet,False,0,2015-11-08
,,252950,No ratings yet,False,0,2015-09-18
,,570,No ratings yet,True,1,2015-06-26
,,226700,No ratings yet,False,0,2015-05-07
,,214950,No ratings yet,True,2,2014-06-30
,,207230,No ratings yet,False,0,2014-06-26
,,214950,No ratings yet,True,1,2015-06-15
,,244850,No ratings yet,True,1,2014-12-01
,,218620,No ratings yet,True,1,2014-10-20
,,253710,No ratings yet,False,0,2014-07-06
,,221100,No ratings yet,True,2,2013-12-24
,,440,1 of 1 people (100%) found this review helpful,True,1,2014-01-17
5 people found this review funny,,379980,5 of 6 people (83%) found this review helpful,True,2,2016-08-31
1 person found this review funny,,374320,2 of 4 people (50%) found this review helpful,True,1,2016-04-12
2 people found this review funny,,311310,3 of 6 people (50%) found this review helpful,True,1,2016-01-28
,,570,No ratings yet,True,1,2016-06-10
,,200260,No ratings yet,True,2,2014-04-10
,,270570,0 of 2 people (0%) found this review helpful,True,2,2014-06-11
,,218130,0 of 2 people (0%) found this review helpful,True,1,2013-11-29
2 people found this review funny,"Last edited February 14, 2015.",1670,1 of 13 people (8%) found this review helpful,False,0,2013-11-15
,,360480,No ratings yet,True,1,2015-05-29
,,42160,No ratings yet,False,0,2015-05-29
1 person found this review funny,,252950,1 of 1 people (100%) found this review helpful,True,2,2015-09-12
1 person found this review funny,,440,1 of 1 people (100%) found this review helpful,True,2,2015-09-12
,,105600,1 of 1 people (100%) found this review helpful,True,1,2015-11-17
1 person found this review funny,,322330,1 of 1 people (100%) found this review helpful,True,2,2015-06-05
,"Last edited November 14, 2015.",221100,2 of 4 people (50%) found this review helpful,True,2,2014-01-03
1 person found this review funny,,252490,No ratings yet,True,1,2014-06-17
,,359050,No ratings yet,True,1,2016-01-19
,,265630,No ratings yet,True,1,2015-01-01
,,730,No ratings yet,True,2,2016-02-18
,,242760,No ratings yet,True,2,2015-04-13
1 person found this review funny,,570,2 of 2 people (100%) found this review helpful,True,2,2014-06-21
,,275850,1 of 1 people (100%) found this review helpful,False,0,2016-08-28
,,222880,2 of 2 people (100%) found this review helpful,True,2,2014-08-11
,,35700,No ratings yet,True,2,2011-10-31
,,17710,No ratings yet,True,2,2011-10-03
,,28050,No ratings yet,True,2,2011-08-25
,,440,No ratings yet,True,1,2011-08-03
,,730,No ratings yet,True,2,2014-07-26
,,440,No ratings yet,True,1,2014-06-23
,,224260,2 of 2 people (100%) found this review helpful,True,1,2015-07-28
,,304930,No ratings yet,True,1,2015-07-26
,,24240,No ratings yet,True,1,2015-07-25
,,440,1 of 1 people (100%) found this review helpful,True,2,2014-06-28
,,730,No ratings yet,True,2,2015-04-13
,,222880,No ratings yet,True,2,2014-12-13
,,4000,No ratings yet,True,2,2014-01-14
,,1250,No ratings yet,True,1,2013-12-06
1 person found this review funny,,8870,1 of 1 people (100%) found this review helpful,True,1,2013-12-25
,,620,1 of 2 people (50%) found this review helpful,True,1,2013-12-31
,,200510,No ratings yet,True,2,2014-06-25
,,12470,14 of 78 people (18%) found this review helpful,False,0,2013-12-25
,,730,3 of 3 people (100%) found this review helpful,False,0,2015-09-04
,,273110,2 of 2 people (100%) found this review helpful,False,0,2014-10-07
,,247020,1 of 2 people (50%) found this review helpful,True,1,2014-01-02
36 people found this review funny,,343780,18 of 37 people (49%) found this review helpful,True,2,2015-01-20
,,236430,No ratings yet,True,2,2014-05-09
,,570,2 of 2 people (100%) found this review helpful,True,1,2014-10-11
,,271860,No ratings yet,True,1,2015-01-10
,,239220,21 of 35 people (60%) found this review helpful,True,2,2014-02-27
,,383870,No ratings yet,True,2,2016-02-10
,,4000,No ratings yet,True,1,2015-07-09
,,218620,2 of 3 people (67%) found this review helpful,True,2,2014-03-24
,,219640,0 of 1 people (0%) found this review helpful,True,1,2014-04-09
,,264140,No ratings yet,True,1,2014-03-19
,,253690,2 of 6 people (33%) found this review helpful,True,2,2014-04-05
,,264200,2 of 6 people (33%) found this review helpful,True,2,2014-03-07
,"Last edited January 31, 2014.",208090,1 of 5 people (20%) found this review helpful,True,2,2013-12-21
,,24200,0 of 3 people (0%) found this review helpful,True,2,2014-03-07
,"Last edited March 7, 2014.",204360,0 of 3 people (0%) found this review helpful,True,2,2014-03-07
,,550,No ratings yet,True,1,2014-09-19
,,730,No ratings yet,True,1,2015-05-18
,,212500,No ratings yet,True,1,2014-08-31
,"Last edited September 20, 2015.",33460,0 of 1 people (0%) found this review helpful,False,0,2011-12-28
,,730,1 of 1 people (100%) found this review helpful,True,1,2015-03-31
,,319510,1 of 2 people (50%) found this review helpful,True,1,2014-11-14
2 people found this review funny,,319630,1 of 3 people (33%) found this review helpful,True,2,2015-02-07
,Last edited July 4.,730,0 of 1 people (0%) found this review helpful,True,2,2016-04-28
1 person found this review funny,,322170,0 of 1 people (0%) found this review helpful,True,1,2016-02-16
,,440,0 of 1 people (0%) found this review helpful,True,2,2016-02-11
,,243870,0 of 2 people (0%) found this review helpful,False,0,2015-01-16
,,570,No ratings yet,True,1,2013-12-05
,,220260,1 of 1 people (100%) found this review helpful,True,2,2013-01-04
1 person found this review funny,,1250,2 of 13 people (15%) found this review helpful,False,0,2014-10-18
1 person found this review funny,,48700,No ratings yet,True,2,2012-10-14
,,201790,No ratings yet,True,2,2012-10-05
,,730,0 of 1 people (0%) found this review helpful,True,2,2015-02-03
1 person found this review funny,,212160,0 of 2 people (0%) found this review helpful,True,2,2015-02-03
,,550,No ratings yet,True,1,2015-02-03
,,4000,No ratings yet,True,2,2015-02-03
,,240,No ratings yet,True,2,2015-02-03
,,440,No ratings yet,True,1,2015-02-03
,,218620,1 of 1 people (100%) found this review helpful,True,1,2014-03-22
,,730,No ratings yet,True,1,2016-01-15
,,252490,No ratings yet,True,1,2015-05-15
,,730,No ratings yet,True,1,2016-01-15
,,252490,No ratings yet,True,1,2015-05-15
,,4000,No ratings yet,True,1,2013-11-13
,,250600,1 of 1 people (100%) found this review helpful,True,1,2015-10-24
,,440,1 of 2 people (50%) found this review helpful,True,1,2014-06-27
,,386510,4 of 9 people (44%) found this review helpful,False,0,2015-10-23
,,393420,No ratings yet,True,1,2015-12-16
,,51100,No ratings yet,True,1,2015-02-18
,,252490,No ratings yet,True,1,2014-04-28
,,301520,0 of 1 people (0%) found this review helpful,True,2,2015-09-12
16 people found this review funny,Last edited August 17.,275850,575 of 771 people (75%) found this review helpful,False,0,2016-08-16
,,50300,1 of 1 people (100%) found this review helpful,True,1,2014-06-24
,Last edited May 16.,379720,2 of 3 people (67%) found this review helpful,True,2,2016-05-14
,,208650,No ratings yet,True,2,2016-07-23
,,250600,No ratings yet,True,2,2015-12-07
,,260230,No ratings yet,True,2,2014-11-02
,,265930,No ratings yet,True,2,2014-09-22
,"Last edited September 15, 2014.",17470,No ratings yet,True,1,2014-09-13
1 person found this review funny,"Last edited July 13, 2015.",238460,1 of 1 people (100%) found this review helpful,True,1,2015-06-24
,,440,1 of 1 people (100%) found this review helpful,True,2,2014-01-01
,"Last edited December 24, 2015.",231430,2 of 3 people (67%) found this review helpful,True,2,2014-10-16
,"Last edited October 18, 2014.",227940,1 of 2 people (50%) found this review helpful,True,2,2014-10-16
1 person found this review funny,"Last edited July 13, 2015.",301640,No ratings yet,True,1,2015-07-12
,,70000,No ratings yet,True,1,2015-01-01
,,275850,No ratings yet,False,0,2016-08-27
1 person found this review funny,"Last edited December 14, 2015.",262060,3 of 8 people (38%) found this review helpful,True,1,2015-08-20
,,232090,0 of 2 people (0%) found this review helpful,True,1,2015-09-03
,,205100,No ratings yet,True,2,2016-08-13
,,730,No ratings yet,True,2,2015-05-25
,,218620,1 of 3 people (33%) found this review helpful,True,2,2013-08-21
,,4000,0 of 1 people (0%) found this review helpful,True,1,2011-12-27
,,239820,No ratings yet,True,1,2014-09-23
,,33440,No ratings yet,True,2,2014-09-23
,,236390,No ratings yet,True,2,2014-09-23
,,440,No ratings yet,True,1,2014-09-23
,,8340,No ratings yet,True,2,2013-06-04
,,1840,No ratings yet,True,1,2012-07-11
,,400,No ratings yet,True,1,2011-07-03
,,252490,3 of 3 people (100%) found this review helpful,True,2,2014-06-16
,,219740,1 of 1 people (100%) found this review helpful,True,1,2014-08-08
,,218620,1 of 1 people (100%) found this review helpful,True,1,2014-08-08
,,730,1 of 1 people (100%) found this review helpful,True,1,2014-08-08
,,570,1 of 1 people (100%) found this review helpful,True,1,2014-08-08
,,236090,1 of 3 people (33%) found this review helpful,True,2,2014-08-08
,,440,No ratings yet,True,2,2012-10-23
,,39210,7 of 7 people (100%) found this review helpful,True,2,2016-09-05
4 people found this review funny,,379720,2 of 2 people (100%) found this review helpful,True,1,2016-08-06
1 person found this review funny,,265930,No ratings yet,True,2,2014-04-24
,,209650,No ratings yet,False,0,2015-03-29
1 person found this review funny,,252490,2 of 2 people (100%) found this review helpful,True,1,2016-03-03
,,333930,2 of 5 people (40%) found this review helpful,False,0,2016-08-19
